# Generated by /Users/miagrahn/wcEcoli/reconstruction/ecoli/scripts/protein_half_lives/convert_clim_half_lives_to_flat.py on Wed Nov 12 23:30:41 2025
id	common_name	half_life (units.min)
"EG11166-MONOMER"	"ygiD"	10127.170744068937
"EG10021-MONOMER"	"yjiA"	1576.1356700067192
"MYRISTOYLACYLTRAN-MONOMER"	"lpxM"	1758.0918247842408
"MANNONDEHYDRAT-MONOMER"	"uxuA"	2166.7806959959553
"EG10841-MONOMER"	"fliD"	50.408415351373876
"EG10829-MONOMER"	"recG"	1639.0846427789966
"EG10456-MONOMER"	"hmp"	590.7170695925992
"EG10085-MONOMER"	"ascB"	353.12251155653985
"EG10087-MONOMER"	"ascG"	1544.1924107179625
"EG11092-MONOMER"	"crl"	438.71397578110765
"RPON-MONOMER"	"rpoN"	1090.9801443438603
"EG11296-MONOMER"	"radA"	1676.5111411112446
"EG11884-MONOMER"	"tehB"	1056.8473048145706
"ACONITASE-MONOMER"	"acnA"	3537.8843065526967
"EG10437-MONOMER"	"hflX"	673.720825561689
"EG10997-MONOMER"	"mnmE"	3887.213915654166
"CYTDEAM-MONOMER"	"codA"	7958.36071253088
"SUCCSEMIALDDEHYDROG-MONOMER"	"gabD"	3401.9438692858284
"OCTAPRENYL-METHOXYPHENOL-OH-MONOMER"	"ubiH"	979.8684390906092
"EG11333-MONOMER"	"ubiI"	3964.672937418166
"EG11298-MONOMER"	"yhdE"	992.8027326911741
"RIBOFLAVINSYNDEAM-MONOMER"	"ribD"	4586.49492460288
"PPPGPPHYDRO-MONOMER"	"gpp"	2270.276615860776
"LACTALDDEHYDROG-MONOMER"	"aldA"	2055.9879412704868
"HOMOCYSMET-MONOMER"	"metE"	851.7920697770292
"EG11188-MONOMER"	"htrL"	8854.302566289938
"YIDC"	"yidC"	48444.416523944274
"EG11341-MONOMER"	"waaQ"	8294.103271218031
"EG11344-MONOMER"	"mnmA"	4682.677709795064
"EG11290-MONOMER"	"yeiB"	1075.433401937241
"PD00261"	"galS"	1432.1104721743045
"FLIF-FLAGELLAR-MS-RING"	"fliF"	1264.106808149285
"EG11291-MONOMER"	"loiP"	1612.5453732791573
"H2PTERIDINEPYROPHOSPHOKIN-MONOMER"	"folK"	1975.9737546414099
"NACMURLALAAMI2-MONOMER"	"amiB"	248.88391140840727
"CHORPYRLY-MONOMER"	"ubiC"	1325.6509255731398
"EG11388-MONOMER"	"fliS"	13.328800987818804
"ALPHA-AMYL-CYTO-MONOMER"	"amyA"	10695.74316463416
"MALIC-NAD-MONOMER"	"maeA"	3328.3858996460053
"EG11376-MONOMER"	"ftsP"	2453.0392823141046
"PD00291"	"cynR"	571.0427837195836
"EG11350-MONOMER"	"waaS"	2082.4117266489557
"EG11352-MONOMER"	"waaO"	3946.8016476460625
"EG11353-MONOMER"	"waaJ"	2401.6262979585726
"EG11432-MONOMER"	"yfeD"	1122.9099769350971
"EG11425-MONOMER"	"waaY"	1481.063903607063
"EG11426-MONOMER"	"waaZ"	121.50884109655718
"EG11423-MONOMER"	"waaU"	15841.3531106122
"EG11437-MONOMER"	"plsX"	5377.9035778169855
"GCVT-MONOMER"	"gcvT"	3502.013901089854
"GLND-MONOMER"	"glnD"	1447.2041981015425
"PD04413"	"nadR"	3673.543431615255
"EG11357-MONOMER"	"dinG"	917.8768630757642
"EG11441-MONOMER"	"prlC"	1629.9392871907855
"EG11354-MONOMER"	"emrA"	46281.78253812243
"ACS-MONOMER"	"acs"	901.8754105627395
"UDPGLCNACEPIM-MONOMER"	"wecB"	1812.9353433989336
"DTDPGLUCDEHYDRAT2-MONOMER"	"rffG"	1473.3288585509863
"TDPFUCACTRANS-MONOMER"	"rffC"	7983.277124168372
"RFFTRANS-MONOMER"	"wecE"	4758.051887595254
"YIFK-MONOMER"	"thrP"	1282.8558994425232
"EG11653-MONOMER"	"cyaY"	1842.318185088724
"EG11481-MONOMER"	"tatD"	1778.592490278948
"NARQ-MONOMER"	"narQ"	3000.8785085600052
"EG11488-MONOMER"	"mliC"	86436.7102284228
"DCTP-DEAM-MONOMER"	"dcd"	1002.22337657658
"EG11361-MONOMER"	"asmA"	1517.5913115187482
"QOR-MONOMER"	"qorA"	1399.0356839697638
"ADCLY-MONOMER"	"pabC"	6119.637724018874
"EG11494-MONOMER"	"mltG"	4398.409331917202
"EG11412-MONOMER"	"holA"	556.8158701404791
"EG11503-MONOMER"	"trmO"	1703.451897550723
"FLAVONADPREDUCT-MONOMER"	"fpr"	7401.443784603588
"RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER"	"nrdD"	195.38253996074545
"TRE6PHYDRO-MONOMER"	"treC"	199.36508666062738
"EG11413-MONOMER"	"holC"	1145.4333593139538
"ALARACECAT-MONOMER"	"dadX"	1428.7795457687814
"CYDD-MONOMER"	"cydD"	704.7811701363033
"EG11529-MONOMER"	"ftsN"	1682.4192941890512
"O-SUCCINYLBENZOATE-COA-SYN-MONOMER"	"menC"	1115.442480199127
"EG11537-MONOMER"	"yceH"	1557.7322776170408
"EG11545-MONOMER"	"flgL"	24.98976715840336
"3-ISOPROPYLMALDEHYDROG-MONOMER"	"leuB"	1924.4652971428677
"LEUD-MONOMER"	"leuD"	344.56442297649073
"EG11578-MONOMER"	"greB"	1176.1813474274757
"EG10311-MONOMER"	"fimD"	4144.237177075641
"THIC-MONOMER"	"thiC"	339.2357002578366
"THIE-MONOMER"	"thiE"	771.4298186612654
"THIF-MONOMER"	"thiF"	709.1605363240419
"THIG-MONOMER"	"thiG"	129.79683661898616
"THIH-MONOMER"	"thiH"	68.9751474357229
"EG11580-MONOMER"	"ybiB"	1611.6213659506102
"EG11581-MONOMER"	"hcxB"	1783.5682188278672
"EG11595-MONOMER"	"moaA"	64.42882123589644
"EG11598-MONOMER"	"moaE"	1668.1354925435153
"ABC-MONOMER"	"metN"	735.3100727299915
"BASR-MONOMER"	"basR"	2707.456910760405
"BASS-MONOMER"	"basS"	4001.3276205738803
"EG11613-MONOMER"	"eptA"	2370.513220354032
"EG11620-MONOMER"	"rnb"	2742.4301092343962
"GLNE-MONOMER"	"glnE"	10032.190267086484
"EG11603-MONOMER"	"ygiF"	2466.401173464808
"EG11619-MONOMER"	"mfd"	6620.268670817356
"3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-MONOMER"	"panB"	2988.769262092236
"MODF-MONOMER"	"modF"	2414.8882267931494
"EG11660-MONOMER"	"yedE"	981.4694957040507
"EG11656-MONOMER"	"fliH"	564.1782011074889
"KCH-MONOMER"	"kch"	1387.1480250403004
"AAS-MONOMER"	"aas"	26498.556425588496
"EG11645-MONOMER"	"ydeJ"	1300.6954507895503
"POTF-MONOMER"	"potF"	8443.474456466149
"POTG-MONOMER"	"potG"	8539.157632959155
"EG11600-MONOMER"	"sseA"	1404.2232334258522
"ACRB-MONOMER"	"acrB"	861.780534983487
"YICJ-MONOMER"	"yicJ"	1213.4272077210614
"EG11692-MONOMER"	"adeD"	338.2956915377916
"EG11713-MONOMER"	"yidR"	2993.9765329777188
"G7790-MONOMER"	"dgoR"	4194.812407899152
"EG11725-MONOMER"	"yieH"	1869.7126614513168
"EG11728-MONOMER"	"yieK"	628.9987357613628
"EG11731-MONOMER"	"ravA"	8072.216808570196
"EG11735-MONOMER"	"efeB"	1140.9584232619848
"METI-MONOMER"	"metI"	3694.075277122843
"SFUC-MONOMER"	"thiQ"	4324.850060417431
"SFUA-MONOMER"	"thiB"	3003.5139297987243
"CAIC-MONOMER"	"caiC"	11134.495941069987
"EG11569-MONOMER"	"lptD"	4549.943193207706
"CARNDEHYDRA-MONOMER"	"caiB"	2189.595689654899
"EG11740-MONOMER"	"nfrA"	2204.5966563751
"G7055-MONOMER"	"hchA"	4943.364952378258
"EG11749-MONOMER"	"yadE"	1413.2937003504858
"TREHALOSE6PSYN-MONOMER"	"otsA"	728.5699796592403
"EG11570-MONOMER"	"djlA"	6410.804574796251
"EG10310-MONOMER"	"fimC"	573.0892618446045
"NARP-MONOMER"	"narP"	440.28758157970907
"EG11759-MONOMER"	"yciK"	1502.9995627692463
"EG11743-MONOMER"	"yddB"	1038.6013706074893
"EG11744-MONOMER"	"pqqL"	4783.507432620486
"NUOF-MONOMER"	"nuoF"	2710.5535027241276
"EG11783-MONOMER"	"intA"	98.52908720774899
"EG11796-MONOMER"	"lplA"	7342.2033238337735
"EG11828-MONOMER"	"mobB"	2600.8647015292054
"EG11832-MONOMER"	"yihF"	1068.4091683798151
"HEMN-MONOMER"	"hemN"	613.9341603976414
"nan"	"nan"	2095.8914921146975
"EG11839-MONOMER"	"yihM"	344.9724777899365
"EG11849-MONOMER"	"csqR"	2330.284145446109
"EG11874-MONOMER"	"yiiQ"	1157.4281809027407
"EG11829-MONOMER"	"mobA"	1816.0063976699287
"EG11859-MONOMER"	"fdhD"	1799.7428632349634
"GPH-MONOMER"	"gph"	940.3229640116845
"EG11916-MONOMER"	"yjaG"	3654.335441719936
"EG11921-MONOMER"	"rluF"	743.7664530636383
"EG11932-MONOMER"	"dusA"	3301.728228316524
"EG11956-MONOMER"	"alsK"	1054.478285609041
"EG11892-MONOMER"	"sbmC"	646.3096997463305
"EG12033-MONOMER"	"psuG"	1030.994981817451
"EG12036-MONOMER"	"yeiQ"	60.01167152249547
"EG12104-MONOMER"	"yeiR"	1804.4885293698599
"GCVP-MONOMER"	"gcvP"	1816.137807019791
"EG11806-MONOMER"	"yebE"	789.8143259442054
"EG11807-MONOMER"	"yebF"	445.79273830184417
"GARTRANSFORMYL2-MONOMER"	"purT"	2299.6855067684814
"EG11899-MONOMER"	"recT"	1169.6669202221622
"L-LACTDEHYDROGFMN-MONOMER"	"lldD"	569.2066615880296
"EG11967-MONOMER"	"flgK"	23.481228666877243
"EG12004-MONOMER"	"yehR"	1369.4951617497493
"EG12005-MONOMER"	"yehS"	4980.923407928049
"YEHX-MONOMER"	"yehX"	1200.5600342900784
"YEHZ-MONOMER"	"osmF"	2002.744976213852
"EG12013-MONOMER"	"bglX"	10398.13600083283
"EG12022-MONOMER"	"dusC"	5153.972153477773
"TRANSKETOII-MONOMER"	"tktB"	5899.644737703305
"EG12080-MONOMER"	"recX"	735.3963844107514
"NUOC-MONOMER"	"nuoC"	2576.163832191156
"NUOG-MONOMER"	"nuoG"	2546.9612111247025
"EG11785-MONOMER"	"yfiE"	1564.9275842184131
"EG12098-MONOMER"	"rluD"	749.7847892577902
"EG12097-MONOMER"	"yfiH"	1946.3154695086141
"FEOB-MONOMER"	"feoB"	59.05133101639109
"EG11768-MONOMER"	"selU"	2048.332142963161
"YEJA-MONOMER"	"yejA"	12181.592373200041
"YEJF-MONOMER"	"yejF"	2582.2127662490075
"EG12045-MONOMER"	"radD"	1080.4588839621172
"EG12048-MONOMER"	"yejK"	1939.6895741207313
"YOJI-MONOMER"	"yojI"	958.5039798307848
"EG11385-MONOMER"	"ahpF"	1203.1123658109843
"NACMURLALAAMI1-MONOMER"	"amiA"	521.6193643198011
"DMBPPRIBOSYLTRANS-MONOMER"	"cobT"	1356.2890707090023
"EG12167-MONOMER"	"cmoM"	3806.0021993206265
"EG12193-MONOMER"	"cbpA"	1169.4327220246173
"TREB-MONOMER"	"treB"	867.5128226746283
"EG12202-MONOMER"	"treR"	4842.457932732606
"EG12313-MONOMER"	"zapD"	1406.5319211199417
"ACONITATEDEHYDRB-MONOMER"	"acnB"	1090.2855363663928
"EG12123-MONOMER"	"lrhA"	1276.9734063508229
"YADG-MONOMER"	"yadG"	6564.88004690194
"EG12200-MONOMER"	"yegD"	2627.268674714572
"EG12163-MONOMER"	"rsmB"	4263.616646310073
"PD00338"	"gatR"	5337.54652869012
"EG12401-MONOMER"	"rlmN"	175.03172294353962
"EG12207-MONOMER"	"rlmA"	5884.833759787658
"EG12309-MONOMER"	"yjtD"	414.58759180182903
"EG12108-MONOMER"	"norR"	895.744234919481
"EG12329-MONOMER"	"hrpB"	2738.7566125968324
"EG12330-MONOMER"	"thpR"	3056.1309618614114
"EG12310-MONOMER"	"pepB"	1259.048762874771
"EG12410-MONOMER"	"nudK"	496.96628445505496
"NRDF-MONOMER"	"nrdF"	333.8242206351676
"EG12188-MONOMER"	"ptsP"	3859.822933799972
"EG11890-MONOMER"	"slp"	4967.245653216275
"EG12235-MONOMER"	"arsR"	1531.298921801501
"G7218-MONOMER"	"intS"	4366.650255883664
"MODA-MONOMER"	"modA"	3905.91520486555
"MALSYNG-MONOMER"	"glcB"	1835.6824520815255
"EG12386-MONOMER"	"glaR"	547.595466548345
"EG12387-MONOMER"	"lhgD"	2087.606973596504
"EG12171-MONOMER"	"yjjI"	725.99899321448
"EG12399-MONOMER"	"dhaM"	1397.8963627848555
"RIB5PISOMB-MONOMER"	"rpiB"	1475.2598969435658
"XYLF-MONOMER"	"xylF"	984.3104882816082
"EG12133-MONOMER"	"ucpA"	4852.336210511176
"G7172-MONOMER"	"pmrD"	1093.2467761486291
"EG12407-MONOMER"	"iaaA"	2036.3413649271
"MONOMER0-147"	"tauD"	248.07884634934064
"YHHO-MONOMER"	"zntA"	1178.3921828493133
"EG12221-MONOMER"	"acpT"	1637.3094897627886
"EG12227-MONOMER"	"yhiL"	502.4269498900968
"EG12229-MONOMER"	"rdsA"	8023.002260633185
"EG12234-MONOMER"	"rlmJ"	2506.544284141889
"EG12240-MONOMER"	"mdtE"	21515.07737489072
"EG12247-MONOMER"	"rcdB"	543.94075262073
"EG12248-MONOMER"	"yhjD"	750.6623373713496
"YHJE-MONOMER"	"yhjE"	197.09306547410512
"EG12251-MONOMER"	"yhjG"	7029.161250502874
"EG12252-MONOMER"	"pdeH"	37.03353129916938
"EG12257-MONOMER"	"bcsC"	2878.153955700473
"EG12259-MONOMER"	"bcsB"	2500.2281920173205
"EG12263-MONOMER"	"bcsE"	63.23821570841933
"EG12265-MONOMER"	"bcsG"	1035.987221820972
"EG12267-MONOMER"	"eptB"	1481.212896262836
"EG12270-MONOMER"	"yiaC"	497.3572982384039
"EG12271-MONOMER"	"yiaD"	2962.402134366452
"MONOMER-43"	"ghrB"	1334.8168262281463
"EG12278-MONOMER"	"plaR"	6026.5063265562385
"EG12285-MONOMER"	"sgbH"	2236.5976688793244
"ALDDEHYDROGB-MONOMER"	"aldB"	1932.072234989429
"PGMI-MONOMER"	"gpmM"	3551.943713314476
"EG12297-MONOMER"	"envC"	10367.834940285884
"EG12298-MONOMER"	"yibQ"	2415.424441688975
"EG12433-MONOMER"	"rluB"	3594.9844743773774
"EG12432-MONOMER"	"ydiF"	2171.764280717012
"EG12308-MONOMER"	"yfhH"	851.1456684713803
"KDUD-MONOMER"	"kduD"	954.6336607268902
"EG12440-MONOMER"	"mpl"	2089.931331828361
"EG12198-MONOMER"	"chbG"	1240.6229899926739
"ALPHACOMP-MONOMER"	"cysJ"	1773.2793487817726
"G6839-MONOMER"	"rspA"	981.5242950109127
"G6838-MONOMER"	"rspB"	517.5914485677207
"EG11826-MONOMER"	"etk"	345.6016021569751
"DIHYDROPTERIREDUCT-MONOMER"	"nfsB"	584.8321950544871
"EG12443-MONOMER"	"yggL"	3249.8805821219294
"TORR-MONOMER"	"torR"	2201.272032348591
"MANNONOXIDOREDUCT-MONOMER"	"uxuB"	1018.7255203247918
"EG20249-MONOMER"	"uxuR"	670.5232412486688
"ZNUA-MONOMER"	"znuA"	2225.002166840011
"G7073-MONOMER"	"ldtA"	1123.915669152072
"G7871-MONOMER"	"ytfJ"	762.8199838469563
"EG12449-MONOMER"	"prmB"	3147.355403611309
"GLUCONOKINI-MONOMER"	"idnK"	315.6288966446246
"EG11974-MONOMER"	"fimI"	1439.1659158234502
"G7823-MONOMER"	"rdcB"	1196.9574684701115
"G7835-MONOMER"	"yjeJ"	1209.5069540814513
"G7836-MONOMER"	"epmB"	143.3040099523693
"G7840-MONOMER"	"mscM"	18951.174384922586
"G7841-MONOMER"	"rsgA"	700.1444572402842
"G7853-MONOMER"	"yjfP"	7467.56498884637
"G7858-MONOMER"	"ulaD"	629.787958279387
"G7864-MONOMER"	"ytfB"	2075.539608667134
"G7868-MONOMER"	"qorB"	923.046600012501
"G7875-MONOMER"	"tamB"	11804.838029884257
"YTFQ-MONOMER"	"ytfQ"	17033.143362013485
"G7886-MONOMER"	"yjgM"	358.0227445585664
"G7890-MONOMER"	"yjgR"	3160.2537754715518
"G7910-MONOMER"	"yjhG"	1967.0961427480036
"G7911-MONOMER"	"yjhH"	2787.825813868419
"G7920-MONOMER"	"nanM"	97071.35402418904
"G7928-MONOMER"	"kptA"	252.05817414439946
"G7930-MONOMER"	"yjiK"	977.506448436583
"G7932-MONOMER"	"yjiM"	196.734255296544
"G7936-MONOMER"	"yjiR"	1225.4261990229204
"G7942-MONOMER"	"btsT"	915.3219867911047
"PGLYCEROLTRANSI-MONOMER"	"opgB"	353.857773559965
"G7951-MONOMER"	"yjjU"	376.4570550694482
"EG12342-MONOMER"	"hipH"	4983.564422128262
"EG12600-MONOMER"	"yjjX"	1225.7626754301566
"NRDE-MONOMER"	"nrdE"	252.43279416282166
"GALACTARDEHYDRA-MONOMER"	"garD"	418.0210703287611
"EG12345-MONOMER"	"ydfG"	1215.3039501742126
"EG12363-MONOMER"	"ygiL"	263.7070245507172
"EG12385-MONOMER"	"rcsD"	2701.9858850126284
"PDXK-MONOMER"	"pdxK"	2872.0011227336677
"EG12137-MONOMER"	"nlpE"	2275.8903765809473
"EG12354-MONOMER"	"arfB"	798.3817374499928
"G6731-MONOMER"	"azoR"	530.665131315426
"G6358-MONOMER"	"rihA"	3108.5852882130257
"G7596-MONOMER"	"patA"	34.10176953836574
"DIENOYLCOAREDUCT-MONOMER"	"fadH"	2281.978715520297
"G7606-MONOMER"	"ygjR"	2648.1536511074546
"ALTRODEHYDRAT-MONOMER"	"uxaA"	166.9611347909966
"G7616-MONOMER"	"yqjG"	536.8266761024908
"KETOBUTFORMLY-INACT-MONOMER"	"tdcE"	290.3311764469027
"G7656-MONOMER"	"obgE"	569.5843433746987
"AGAB-MONOMER"	"agaB"	311.8069422696101
"EG12693-MONOMER"	"nudL"	1592.642609699975
"EG12666-MONOMER"	"lpxH"	4844.083992876848
"UUP-MONOMER"	"uup"	1214.7761105359239
"G7662-MONOMER"	"kdsD"	3483.073961837885
"NANK-MONOMER"	"nanK"	2017.0718240396711
"G7646-MONOMER"	"yraR"	8354.54519089396
"G7647-MONOMER"	"yhbO"	2620.334418310138
"G7718-MONOMER"	"yheT"	338.2547629971711
"G7712-MONOMER"	"tusB"	816.7376967439835
"G7727-MONOMER"	"frlR"	2437.471383946808
"G7735-MONOMER"	"yhfZ"	783.5854454673448
"G7165-MONOMER"	"ais"	647.773861212967
"DXPREDISOM-MONOMER"	"dxr"	2786.7256010184706
"EG12866-MONOMER"	"proQ"	737.0896744621858
"EG12712-MONOMER"	"luxS"	889.3263397237062
"EG12692-MONOMER"	"hcxA"	2474.648886809129
"G7698-MONOMER"	"tsaC"	787.7703370515928
"G7739-MONOMER"	"hofM"	4584.035736888923
"G7703-MONOMER"	"gspD"	491.8569808191027
"G7740-MONOMER"	"nudE"	2466.8937247797944
"EG12854-MONOMER"	"cpoB"	590.7716382430422
"EG12860-MONOMER"	"yebK"	572.0351625889876
"EG12709-MONOMER"	"yedI"	2077.0827356860377
"EG12875-MONOMER"	"ybhC"	5422.983991323596
"EG12710-MONOMER"	"yedJ"	411.66204535695476
"G7746-MONOMER"	"yhgF"	1256.681293873954
"G7751-MONOMER"	"rtcB"	285.5443220167784
"G7756-MONOMER"	"yhhW"	1340.4611410148216
"G6464-MONOMER"	"ftsK"	114.50233847464122
"PD01896"	"mlc"	1892.5841194837174
"G6646-MONOMER"	"puuE"	361.6526581511707
"G7595-MONOMER"	"aer"	1733.5530407960405
"G6207-MONOMER"	"yaiL"	279.97267750309163
"G6208-MONOMER"	"frmB"	1439.7520261473517
"G6661-MONOMER"	"ycjG"	2161.7346384534053
"G7025-MONOMER"	"yecM"	588.909417320306
"G7514-MONOMER"	"ygfF"	8501.301363810368
"G7529-MONOMER"	"yggU"	881.3850433228611
"G7530-MONOMER"	"rdgB"	1899.885645727641
"G7531-MONOMER"	"hemW"	1482.2159324286658
"G7575-MONOMER"	"qseB"	6675.411278615103
"RSTA-MONOMER"	"rstA"	605.655474599093
"G7357-MONOMER"	"yfjF"	363.8579735673481
"G7372-MONOMER"	"yfjT"	168.283130215246
"G7416-MONOMER"	"ygbI"	1638.2908983888906
"G377-MONOMER"	"fliI"	426.0840334093078
"DLACTDEHYDROGNAD-MONOMER"	"ldhA"	5633.967461639669
"G6702-MONOMER"	"hslJ"	9154.361391549422
"G6703-MONOMER"	"ydbH"	2298.7364496729915
"G6701-MONOMER"	"ydbK"	451.5571888192521
"EG11247-MONOMER"	"rlmD"	2164.919716325815
"G7398-MONOMER"	"ygaP"	1664.1308518359715
"G7798-MONOMER"	"yifN"	523.7681035895454
"G7804-MONOMER"	"ysgA"	1114.010578351897
"EG12165-MONOMER"	"mukF"	3170.057479710139
"EG11177-MONOMER"	"truB"	2713.560376973389
"EG11085-MONOMER"	"rsmH"	1496.6960548791685
"EG10865-MONOMER"	"rplB"	4301.744310154927
"EG10866-MONOMER"	"rplC"	17631.41579642037
"UPPSYN-MONOMER"	"ispU"	548.0901445971059
"GUANYL-KIN-MONOMER"	"gmk"	2176.161494128714
"GMP-REDUCT-MONOMER"	"guaC"	2803.638701109406
"CROBETREDUCT-MONOMER"	"caiA"	678.4300656954221
"EG10884-MONOMER"	"rplX"	1987.9783371273425
"CYCLASE-MONOMER"	"hisF"	1817.9964532569174
"EG11306-MONOMER"	"lipA"	178.32311102838668
"EG11591-MONOMER"	"lipB"	1277.0537455860033
"EG10867-MONOMER"	"rplD"	2308.854721829407
"ATPPHOSRIBOSTRANS-MONOMER"	"hisG"	789.870063720195
"EG10529-MONOMER"	"lepA"	4014.469333283866
"G6445-MONOMER"	"ybjL"	2104.136228951533
"HISS-MONOMER"	"hisS"	2062.1373314497687
"EG10882-MONOMER"	"rplV"	2204.2754847328597
"G6465-MONOMER"	"lolA"	1009.6729018273794
"EG11293-MONOMER"	"lolB"	6305.074811817778
"EG12319-MONOMER"	"can"	996.8417016271292
"MALATE-DEHASE-MONOMER"	"mdh"	1866.1277923148682
"FLAVODOXIN1-MONOMER"	"fldA"	337.6615469673956
"EG10868-MONOMER"	"rplE"	1743.9675278773807
"EG11886-MONOMER"	"opgH"	17104.34269674631
"EG11816-MONOMER"	"ispF"	4896.331280207437
"EG10370-MONOMER"	"ispG"	1400.290781577642
"EG11081-MONOMER"	"ispH"	367.62049785613254
"EG10047-MONOMER"	"apaG"	248.12339080407315
"GPMA-MONOMER"	"gpmA"	1679.7351910683142
"EG12336-MONOMER"	"yaeH"	776.1637350496968
"G7748-MONOMER"	"nfuA"	498.5857531005433
"KUP-MONOMER"	"kup"	9899.94348591024
"G6106-MONOMER"	"gmhA"	4761.22910993299
"EG11736-MONOMER"	"gmhB"	1206.2018416486508
"nan"	"nan"	1288.3560618078839
"EG10157-MONOMER"	"clpB"	8879.482509530751
"YHES-MONOMER"	"yheS"	879.7138135962915
"G7458-MONOMER"	"amiC"	2053.452311164565
"G6674-MONOMER"	"zntB"	7015.52148806864
"G7298-MONOMER"	"ypfJ"	756.3376925946961
"G6742-MONOMER"	"ydcL"	1750.8131735343495
"G6815-MONOMER"	"ydfZ"	295.831938867789
"G6973-MONOMER"	"yeaK"	1552.5168838203076
"G6994-MONOMER"	"yoaC"	48.622690347820644
"G7001-MONOMER"	"yebO"	1153.3605338882237
"G7012-MONOMER"	"yebY"	805.8248600123584
"G7137-MONOMER"	"rcnR"	796.3207367627832
"G7139-MONOMER"	"rcnB"	892.2035185205225
"G7200-MONOMER"	"yfcL"	494.0727854223939
"G7315-MONOMER"	"yfgG"	322.58327810025565
"G7354-MONOMER"	"yfiR"	800.3007118630538
"G7443-MONOMER"	"queE"	916.6098283661426
"G7612-MONOMER"	"yqjD"	2634.1618646723305
"G7594-MONOMER"	"nfeR"	1140.5634497142814
"G7644-MONOMER"	"dolP"	3623.015264292246
"G7651-MONOMER"	"ubiT"	23.92034079597852
"G7680-MONOMER"	"zapE"	2416.1662537238653
"G7684-MONOMER"	"yhcO"	2357.8098803514154
"G7715-MONOMER"	"yheO"	923.0920756403599
"G7742-MONOMER"	"yrfG"	77.9513642276359
"G7316-MONOMER"	"yfgH"	296.55836453930897
"G7461-MONOMER"	"ygdR"	1298.1160485927603
"G7191-MONOMER"	"yfcD"	1104.826346751144
"G7311-MONOMER"	"bepA"	2984.806512897077
"G7527-MONOMER"	"yggS"	831.0025692522897
"G7641-MONOMER"	"rsmI"	3321.82048157063
"G7192-MONOMER"	"yfcE"	2111.2393272598597
"G6843-MONOMER"	"ynfC"	220.64492419178072
"G6998-MONOMER"	"yobD"	1804.0582216672396
"G7719-MONOMER"	"yheU"	685.9491069502031
"G7619-MONOMER"	"yhaJ"	7830.950912242279
"G7688-MONOMER"	"aaeR"	1456.9681215946744
"G6774-MONOMER"	"yddM"	199.75465309643934
"G7024-MONOMER"	"cutC"	1140.2305882916248
"EG10838-MONOMER"	"rfaD"	3006.077929445428
"EG11784-MONOMER"	"grcA"	210.01520597922843
"EG11928-MONOMER"	"yjbJ"	1536.2578646880174
"EG12233-MONOMER"	"rsmJ"	1615.0484567056608
"EG10920-MONOMER"	"rpsU"	419.9004459561424
"RED-GLUTAREDOXIN"	"grxA"	609.6363477439801
"ATPE-MONOMER"	"atpE"	1754.6961729792167
"EG11915-MONOMER"	"nfi"	5403.825767190151
"EG10694-MONOMER"	"pepA"	3245.6211858952533
"EG10885-MONOMER"	"rplY"	777.792606414606
"EG10504-MONOMER"	"infA"	520.9663909766132
"BAER-MONOMER"	"baeR"	4455.604808336469
"EG12844-MONOMER"	"yefM"	144.56126567631466
"RCSF-MONOMER"	"rcsF"	5227.150813842022
"G7808-MONOMER"	"tatB"	1001.4662862683793
"TATA"	"tatA"	2051.932165926797
"ADENYL-KIN-MONOMER"	"adk"	4098.39696182552
"ACYLCOASYN-MONOMER"	"fadD"	792.8954861933802
"EG12177-MONOMER"	"cutA"	22.746313292439773
"ADENPRIBOSYLTRAN-MONOMER"	"apt"	1323.2795310657186
"PTSG-MONOMER"	"ptsG"	8261.56513468445
"CELC-MONOMER"	"chbA"	161.81168278094415
"CELA-MONOMER"	"chbB"	638.0609265254918
"MANX-MONOMER"	"manX"	5194.062495498106
"MANZ-MONOMER"	"manZ"	8484.049803212885
"FRUB-MONOMER"	"fruB"	10352.571021878284
"YJFT-MONOMER"	"ulaB"	559.9167049947159
"EG11682-MONOMER"	"ptsN"	2278.0980488231244
"POTA-MONOMER"	"potA"	3210.09542012163
"GLUTDECARBOXB-MONOMER"	"gadB"	1770.9410449143543
"EG11447-MONOMER"	"csrA"	1357.390986468539
"NRDB-MONOMER"	"nrdB"	1361.2165078959913
"G7313-MONOMER"	"hda"	2304.4794170835285
"G6152-MONOMER"	"intF"	97.62439746099093
"G6190-MONOMER"	"yahK"	2236.525312993068
"G6194-MONOMER"	"yahO"	281.44161869690134
"G6284-MONOMER"	"allE"	1525.7091594445612
"OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-MON"	"ubiF"	1168.1018121231725
"EG11776-MONOMER"	"ybfF"	1263.2523903607782
"G6381-MONOMER"	"pxpC"	2286.087927140567
"G6382-MONOMER"	"pxpA"	998.6169709974226
"G6387-MONOMER"	"ybgQ"	862.3124852835482
"G6402-MONOMER"	"ybhK"	3920.8335447380423
"G6413-MONOMER"	"ybiX"	383.70212332678597
"YLIA-MONOMER"	"gsiA"	688.9287840670104
"YLIB-MONOMER"	"gsiB"	27252.336915674587
"G6434-MONOMER"	"dgcI"	516.8187817135331
"G6442-MONOMER"	"ybjI"	741.3661369820582
